x,y,z,t,u,v,w,p,d,dx,dy
-0.0031358704,-0.0004593913,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0043955,0.0011894,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007413105,0.0002527348,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0008214647,0.0040399,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0032068303,-0.0032167438,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0027159583,-0.0030307478,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021425,-0.0012884,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0026664914,-0.0025108893,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013083,0.003909,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0011924,-0.0043836,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030875,0.0027312,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0045098,0.0007003768,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000232134,-0.0017933242,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0035895306,-0.0005568818,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0022378311,-0.0022517095,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0002203524,-0.0045440373,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001904921,0.0005566899,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0030685,0.0027725,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0007017569,0.0045112,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016478,0.0042576,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0035558,0.0028633,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0029669,-0.0009569172,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0028759,0.0035414,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007199099,0.0045049,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0042613,0.0016288,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0016292,0.004261,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0022453,-0.0028012,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0039909,-0.0008883789,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0044921,-0.0007294481,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0007105219,-0.0044919,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001152,-0.0014719,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016974,-0.0016158,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007710339,-0.0019036,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0032522,-0.0032102,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004408,0.0011713,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011893,0.0044036,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0032317,0.0032189,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0011719,0.0044083,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0032203,0.0032364,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035461,0.0028806,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001158093,0.0010794052,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009243641,-0.0030515751,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0010597317,-0.0002962141,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001861194,0.0014283098,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016631613,0.0017624465,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013855927,0.0014454257,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015992902,0.0010266266,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007167503,0.0008751601,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012944696,0.0019046078,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008757956,0.002119703,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008381387,0.0015023343,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0009993799,-0.0007487243,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0013063863,7.93713e-05,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0008260684,6.2708e-06,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0041067,0.0003691872,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0041925,-2.54155e-05,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0037109952,-3.70599e-05,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009081233,0.0026934747,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005435823,0.0023521,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020969131,0.0010435263,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003322,-0.0014991,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0031181396,-0.0019357623,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0027079022,-0.0015338461,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0021444,0.0018741,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.56898e-05,-0.000700182,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0004466742,-0.0007832121,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0002036712,-0.0001490971,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0030244,-0.001164,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0003910066,0.0018774567,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020529341,-0.0007173789,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0014123468,-0.0005846952,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0017565003,-0.0002794498,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0003974877,-0.0026399667,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0007580334,-0.0020495,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0001193132,-0.0022135741,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0012965746,-0.0033453992,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0008545653,-0.0035455738,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0005888438,-0.0027806137,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0017324,0.0037477,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021177,0.0036279,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018787765,0.0032238345,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0003736696,0.004112,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.70888e-05,0.0042144888,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7066e-05,0.0037365439,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0033743,0.0023797,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0036483,0.0020832,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0032421157,0.001854585,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0004837777,-0.0003844918,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0013518216,-0.0028538948,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0021186,-0.003496,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0025094,-0.0033583,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0022432,-0.0029421,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0036347,0.0021165,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0033591,0.0024169,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0032276999,0.0018899312,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0022992926,0.0003013367,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0023335866,0.0007053792,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018842617,0.0006303569,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0023766,0.0033665,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0020836,0.0036462,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0018533868,0.0032414048,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026910914,0.0018287235,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025108,0.0021773,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017796,0.0001720377,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013019157,0.0005666116,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014135042,0.0029215118,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010859,0.0031384,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0009164492,-0.0026481277,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0001316454,0.0023103765,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0003212058,0.0023254117,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0001235284,0.0018284943,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001590311,0.0012545069,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017237104,0.0021830765,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0038482,-0.0024402,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0041266461,-0.0021043718,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0036918063,-0.0018951899,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0017050985,0.0037592672,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0016724848,-0.0042263637,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0020960087,-0.0041210413,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0018715635,-0.0036856735,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0009164137,-0.0013703,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0004712729,-0.0010097304,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0013243,0.0024277,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0042251896,-0.0016822989,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0024018037,0.0033524444,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004049595,0.0041061333,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0005647237,0.0028158026,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0007210002,0.0023647,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0037567012,0.0017023074,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0013407371,-0.0016988547,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0002350559,0.0032502778,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0006308174,0.0032692,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0019637,0.0011167,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0021372244,0.0006430069,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0015165,0.0006634119,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0037378,0.0017189,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027794,-0.0030418,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0036581142,0.0004756955,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0015804348,-0.0004258682,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0030852358,-0.0007392538,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0025928778,-0.0009887933,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0006744505,0.0031656,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004026124,0.0027633222,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001353815,-0.0027388504,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0004380945,-0.002324385,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0027979366,0.0005469722,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0040774,-0.0004274695,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0032635,0.0006213003,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030819,0.0009966949,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0024240667,-0.0038312222,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0023777,0.0014516,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003394697,-0.0023462149,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0026047889,0.001032593,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0010028,0.0030917,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026338,-0.0004934012,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0022150811,-0.00017204,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003154,0.0004939545,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0028006,-5.1968e-06,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0026721383,0.0005747171,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.26174e-05,-0.0012336354,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0010565,-0.0030955,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0006487568,-0.0031050823,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0029269444,0.0023009444,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000825731,-0.0040403451,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0012573933,-0.003860117,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0006184357,0.0019183013,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0021643,0.0024043,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00234392,0.0002288881,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0022062407,-0.0002499817,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0009713597,-0.0035167758,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0014246804,-0.0033585833,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0013957,-0.0028237,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0010467,0.0026362,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0010588589,0.0021079333,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0025980111,-0.000597761,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0032285661,0.000212238,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.000486047,0.0036689469,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0029326222,0.0022511111,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.56022e-05,-0.0041302136,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0004722937,-0.004197,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0004311715,-0.0037903046,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0014140331,0.0034127975,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008324696,-0.000355924,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0018005123,0.0026775085,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0013493,-0.0038669,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0045586012,-0.0002512361,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0018474,0.0001541573,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0031751,-0.0002626169,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0018281,0.0021608,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014465,0.0023996,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014539053,0.0018530622,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014731303,0.0012921235,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0028978728,-0.0035346827,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0024959333,0.0038324,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0002449166,0.004567979,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0040778111,0.0020709667,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0020713554,0.004076668,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026447889,-0.0025807444,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0022179,-0.0023696,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0003887731,-0.0040722,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-2.62269e-05,-0.0036593981,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0025115556,-0.0038101444,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0015901,-0.0011014,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0041303795,-0.0003555865,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0042445,2.15753e-05,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003854387,2.83755e-05,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014565,-0.001069,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0018253111,0.0026912,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0022050784,0.0024437345,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0003402433,-0.0016270489,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0025338,0.0022432,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0022446894,0.0019683425,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.48245e-05,0.0027884,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003367704,2.26411e-05,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.000488705,0.001395768,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.000377362,0.000823776,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001692,-0.0036808,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0040691617,0.0020847543,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0012849379,-4.18351e-05,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0024798,0.0038434444,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011846729,-0.0043783783,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.002916,0.0014303,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0038471,-0.0013743,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0020333,-0.0008201436,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0029783169,-0.0023297874,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0026391011,-0.0020865336,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0001636466,-0.0031607741,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0003463456,0.0002233037,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0040042866,-0.0007893036,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0036511033,-0.0004032395,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0045672111,0.0002228009,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0018708,-0.0014048,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0027030049,0.0018775827,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0028858,0.0014503,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009793976,0.0035552778,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007303025,-0.0045128264,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.002631,0.0026021,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009852222,-0.0024702249,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0020882815,0.0040698444,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0034224,-0.0024946,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0035592567,-0.0021187995,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0031009867,-0.0022689827,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0002253367,0.0045703889,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0038435123,0.0024805407,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0024254,-0.0011405,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0002195519,0.0032395,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0038378556,0.0024971889,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0023005918,-0.0017003853,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0022549003,0.0029210073,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0009054916,0.0004681473,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009975519,-0.0009413522,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.001445,-0.0024176,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0018056222,-0.0026551667,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0017851056,-0.0021356874,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0035685667,0.0009267527,0.05,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.000938233,0.0035828,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0018849,0.0016271,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0037151303,-0.0016875935,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0032014099,-0.0017913181,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0036576089,0.0004669841,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035102,0.0009304257,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0035737,-0.0028391,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0016365002,-0.004215962,0.05,0.0001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0026135049,0.0026416605,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0004949248,-0.0035907,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0041352951,0.00040397,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0040133782,0.0008420587,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014351,0.0029272,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0009691597,0.0010287041,0.05,0.0001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0038725,-0.0012409,0.05,0.0001,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
